((8, 34, 25), 3)
((21, 8, 42), 3)
((24, 49, 7), 3)
((51, 16, 33), 3)
((68, 1, 53), 3)
((48, 64, 53), 3)
((22, 6, 17), 3)
((24, 48, 29), 3)
((21, 40, 16), 3)
((53, 3, 44), 3)
((6, 63, 49), 3)
((8, 50, 37), 3)
((69, 34, 44), 3)
((1, 36, 35), 3)
((68, 12, 43), 3)
((1, 19, 17), 3)
((20, 27, 12), 3)
((26, 54, 36), 3)
((8, 63, 49), 3)
((59, 17, 28), 3)
((1, 30, 32), 3)
((16, 46, 29), 3)
((12, 41, 24), 3)
((10, 33, 23), 3)
((63, 35, 34), 3)
((23, 72, 53), 3)
((63, 33, 38), 3)
((45, 24, 21), 3)
((4, 17, 44), 3)
((53, 57, 21), 3)
((17, 7, 44), 3)
((11, 66, 49), 3)
((37, 36, 10), 3)
((53, 16, 22), 3)
((0, 63, 43), 3)
((37, 45, 30), 3)
((16, 30, 27), 3)
((69, 31, 46), 3)
((22, 43, 13), 3)
((57, 71, 62), 3)
((2, 43, 35), 3)
((66, 64, 36), 3)
((45, 24, 26), 3)
((32, 37, 10), 3)
((24, 3, 14), 3)
((65, 30, 48), 3)
((59, 56, 28), 3)
((53, 16, 31), 3)
((68, 69, 68), 3)
((10, 4, 19), 3)
((36, 52, 37), 3)
((46, 29, 26), 3)
((68, 28, 45), 3)
((46, 65, 52), 3)
((28, 46, 29), 3)
((15, 48, 17), 3)
((24, 42, 24), 3)
((63, 36, 37), 3)
((57, 0, 34), 3)
((7, 73, 58), 3)
((5, 9, 51), 3)
((60, 18, 35), 3)
((45, 54, 41), 3)
((52, 19, 28), 3)
((30, 11, 7), 3)
((54, 14, 24), 3)
((23, 44, 24), 3)
((70, 31, 53), 3)
((52, 30, 33), 3)
((57, 55, 51), 3)
((2, 44, 38), 3)
((71, 3, 56), 3)
((21, 43, 12), 3)
((69, 22, 39), 3)
((51, 22, 29), 3)
((68, 27, 45), 3)
((5, 50, 30), 3)
((42, 49, 35), 3)
((8, 25, 9), 3)
((38, 60, 44), 3)
((56, 52, 50), 3)
((1, 14, 48), 3)
((9, 6, 51), 3)
((40, 65, 52), 3)
((71, 24, 46), 3)
((55, 26, 34), 3)
((57, 29, 37), 3)
((27, 16, 1), 3)
((62, 19, 33), 3)
((62, 23, 43), 3)
((43, 62, 48), 3)
((45, 21, 27), 3)
((15, 18, 36), 3)
((47, 4, 24), 3)
((42, 33, 13), 3)
((6, 20, 41), 3)
((70, 4, 50), 3)
((34, 45, 2), 3)
((3, 69, 55), 3)
((54, 29, 35), 3)
((32, 59, 15), 3)
((56, 30, 36), 3)
((45, 37, 23), 3)
((48, 47, 19), 3)
((28, 47, 29), 3)
((43, 4, 22), 3)
((19, 24, 30), 3)
((13, 10, 13), 3)
((69, 29, 39), 3)
((52, 30, 25), 3)
((32, 62, 45), 3)
((68, 10, 53), 3)
((71, 31, 40), 3)
((48, 56, 16), 3)
((53, 16, 32), 3)
((47, 21, 29), 3)
((71, 6, 52), 3)
((41, 64, 17), 3)
((59, 9, 42), 3)
((25, 32, 18), 3)
((14, 25, 18), 3)
((70, 54, 38), 3)
((10, 62, 46), 3)
((64, 53, 32), 3)
((32, 15, 4), 3)
((17, 61, 46), 3)
((68, 10, 44), 3)
((7, 53, 39), 3)
((34, 61, 45), 3)
((70, 1, 53), 3)
((4, 44, 34), 3)
((65, 35, 35), 3)
((62, 36, 46), 3)
((17, 50, 14), 3)
((70, 16, 48), 3)
((62, 51, 54), 3)
((9, 59, 45), 3)
((27, 5, 41), 3)
((46, 39, 34), 3)
((33, 65, 21), 3)
((63, 47, 51), 3)
((49, 70, 26), 3)
((11, 60, 44), 3)
((0, 51, 42), 3)
((25, 10, 8), 3)
((32, 59, 42), 3)
((26, 51, 4), 3)
((58, 72, 65), 3)
((68, 15, 50), 3)
((3, 41, 33), 3)
((38, 35, 13), 3)
((17, 39, 21), 3)
((22, 43, 25), 3)
((10, 9, 48), 3)
((18, 3, 14), 3)
((21, 41, 21), 3)
((36, 57, 10), 3)
((63, 2, 49), 3)
((47, 55, 15), 3)
((34, 72, 53), 3)
((65, 48, 35), 3)
((24, 9, 9), 3)
((60, 59, 31), 3)
((41, 25, 22), 3)
((68, 18, 40), 3)
((52, 32, 26), 3)
((2, 0, 60), 3)
((71, 31, 46), 3)
((71, 22, 47), 3)
((10, 20, 39), 3)
((47, 38, 23), 3)
((2, 10, 20), 3)
((22, 11, 37), 3)
((53, 49, 23), 3)
((39, 73, 57), 3)
((62, 73, 67), 3)
((68, 26, 37), 3)
((33, 62, 18), 3)
((44, 12, 34), 3)
((44, 33, 18), 3)
((41, 69, 56), 3)
((39, 33, 17), 3)
((63, 30, 34), 3)
((34, 24, 17), 3)
((56, 1, 48), 3)
((30, 71, 28), 3)
((51, 28, 28), 3)
((34, 13, 7), 3)
((11, 28, 22), 3)
((27, 22, 27), 3)
((69, 25, 52), 3)
((27, 5, 13), 3)
((24, 12, 37), 3)
((1, 32, 37), 3)
((68, 30, 38), 3)
((64, 22, 35), 3)
((3, 62, 28), 3)
((25, 19, 6), 3)
((47, 31, 27), 3)
((37, 72, 25), 3)
((15, 61, 45), 3)
((69, 6, 55), 3)
((51, 28, 21), 3)
((11, 28, 31), 3)
((61, 23, 39), 3)
((63, 63, 35), 3)
((65, 5, 47), 3)
((20, 17, 4), 3)
((17, 36, 19), 3)
((7, 9, 50), 3)
((38, 7, 14), 3)
((67, 42, 39), 3)
((11, 1, 52), 3)
((50, 35, 22), 3)
((45, 31, 28), 3)
((29, 38, 20), 3)
((24, 12, 11), 3)
((48, 28, 30), 3)
((22, 70, 52), 3)
((31, 42, 24), 3)
((53, 27, 28), 3)
((58, 49, 48), 3)
((55, 16, 39), 3)
((49, 38, 23), 3)
((22, 49, 10), 3)
((65, 32, 34), 3)
((23, 8, 9), 3)
((37, 50, 6), 3)
((9, 66, 50), 3)
((33, 55, 37), 3)
((18, 50, 35), 3)
((40, 29, 19), 3)
((46, 20, 29), 3)
((50, 25, 23), 3)
((67, 33, 43), 3)
((60, 11, 39), 3)
((66, 28, 43), 3)
((59, 35, 44), 3)
((14, 12, 10), 3)
((58, 17, 40), 3)
((67, 26, 49), 3)
((20, 6, 45), 3)
((7, 9, 47), 3)
((32, 52, 36), 3)
((30, 29, 19), 3)
((27, 6, 11), 3)
((45, 30, 24), 3)
((59, 14, 36), 3)
((51, 24, 31), 3)
((11, 18, 38), 3)
((71, 9, 48), 3)
((56, 23, 33), 3)
((26, 57, 39), 3)
((58, 18, 38), 3)
((53, 1, 29), 3)
((10, 30, 21), 3)
((22, 52, 32), 3)
((65, 36, 39), 3)
((4, 42, 33), 3)
((22, 3, 14), 3)
((14, 60, 17), 3)
((57, 20, 30), 3)
((63, 70, 66), 3)
((49, 6, 41), 3)
((33, 34, 18), 3)
((10, 61, 45), 3)
((70, 11, 45), 3)
((66, 17, 40), 3)
((47, 60, 47), 3)
((44, 22, 26), 3)
((45, 30, 27), 3)
((19, 41, 26), 3)
((14, 41, 28), 3)
((2, 63, 51), 3)
((55, 18, 30), 3)
((42, 5, 18), 3)
((49, 38, 36), 3)
((69, 16, 40), 3)
((60, 22, 29), 3)
((45, 0, 25), 3)
((60, 65, 60), 3)
((12, 23, 5), 3)
((63, 8, 43), 3)
((68, 22, 39), 3)
((17, 32, 17), 3)
((21, 15, 2), 3)
((22, 33, 19), 3)
((16, 70, 53), 3)
((13, 40, 22), 3)
((24, 60, 41), 3)
((43, 64, 49), 3)
((30, 42, 9), 3)
((18, 28, 14), 3)
((56, 68, 62), 3)
((54, 64, 54), 3)
((56, 7, 40), 3)
((7, 60, 48), 3)
((34, 65, 21), 3)
((45, 44, 34), 3)
((36, 49, 7), 3)
((23, 22, 7), 3)
((70, 46, 41), 3)
((50, 74, 61), 3)
((60, 31, 38), 3)
((25, 47, 29), 3)
((18, 44, 26), 3)
((26, 43, 24), 3)
((58, 28, 31), 3)
((63, 22, 32), 3)
((38, 16, 22), 3)
((1, 58, 38), 3)
((25, 12, 37), 3)
((33, 72, 55), 3)
((16, 67, 50), 3)
((53, 42, 25), 3)
((28, 30, 15), 3)
((66, 26, 34), 3)
((62, 34, 38), 3)
((43, 57, 12), 3)
((70, 11, 47), 3)
((38, 5, 17), 3)
((7, 7, 49), 3)
((16, 42, 28), 3)
((7, 41, 25), 3)
((41, 65, 18), 3)
((31, 74, 56), 3)
((70, 30, 46), 3)
((69, 19, 38), 3)
((56, 42, 28), 3)
((67, 32, 38), 3)
((41, 61, 47), 3)
((26, 20, 6), 3)
((0, 70, 57), 3)
((37, 8, 14), 3)
((23, 41, 13), 3)
((2, 69, 56), 3)
((65, 26, 48), 3)
((67, 19, 37), 3)
((39, 50, 35), 3)
((37, 65, 51), 3)
((57, 3, 31), 3)
((0, 25, 42), 3)
((41, 58, 42), 3)
((56, 65, 58), 3)
((53, 27, 35), 3)
((10, 39, 26), 3)
((19, 32, 25), 3)
((5, 0, 25), 3)
((71, 28, 44), 3)
((65, 31, 40), 3)
((25, 17, 9), 3)
((47, 49, 17), 3)
((55, 62, 54), 3)
((44, 31, 27), 3)
((55, 27, 37), 3)
((37, 56, 40), 3)
((53, 20, 28), 3)
((5, 35, 31), 3)
((5, 10, 49), 3)
((25, 15, 4), 3)
((51, 8, 38), 3)
((23, 12, 5), 3)
((0, 12, 50), 3)
((59, 4, 44), 3)
((15, 17, 5), 3)
((66, 32, 35), 3)
((11, 6, 15), 3)
((61, 41, 33), 3)
((13, 17, 37), 3)
((33, 72, 27), 3)
((33, 52, 34), 3)
((59, 17, 34), 3)
((15, 23, 2), 3)
((16, 16, 37), 3)
((12, 13, 43), 3)
((63, 31, 40), 3)
((14, 22, 4), 3)
((66, 73, 40), 3)
((57, 30, 26), 3)
((0, 67, 55), 3)
((35, 11, 35), 3)
((57, 19, 31), 3)
((8, 14, 43), 3)
((20, 26, 11), 3)
((4, 9, 52), 3)
((33, 58, 38), 3)
((58, 11, 38), 3)
((36, 38, 26), 3)
((34, 60, 42), 3)
((8, 1, 52), 3)
((20, 48, 29), 3)
((61, 41, 34), 3)
((30, 23, 13), 3)
((68, 29, 38), 3)
((32, 39, 23), 3)
((9, 29, 23), 3)
((47, 70, 25), 3)
((11, 14, 41), 3)
((2, 58, 28), 3)
((64, 12, 41), 3)
((62, 31, 31), 3)
((63, 29, 41), 3)
((66, 15, 40), 3)
((7, 58, 35), 3)
((11, 22, 36), 3)
((32, 7, 38), 3)
((66, 73, 70), 3)
((29, 58, 41), 3)
((48, 69, 57), 3)
((27, 18, 4), 3)
((70, 13, 52), 3)
((62, 57, 56), 3)
((48, 59, 47), 3)
((64, 7, 36), 3)
((64, 12, 48), 3)
((43, 31, 21), 3)
((50, 30, 19), 3)
((23, 34, 15), 3)
((31, 71, 27), 3)
((5, 29, 35), 3)
((36, 57, 43), 3)
((3, 22, 14), 3)
((4, 32, 34), 3)
((41, 10, 16), 3)
((49, 45, 38), 3)
((14, 6, 13), 3)
((36, 27, 20), 3)
((65, 10, 50), 3)
((38, 59, 11), 3)
((71, 5, 51), 3)
((7, 23, 10), 3)
((59, 25, 41), 3)
((69, 13, 39), 3)
((29, 23, 12), 3)
((21, 20, 32), 3)
((12, 61, 44), 3)
((3, 65, 52), 3)
((29, 61, 44), 3)
((68, 3, 50), 3)
((69, 32, 45), 3)
((51, 23, 26), 3)
((62, 18, 35), 3)
((61, 15, 43), 3)
((42, 48, 13), 3)
((70, 13, 43), 3)
((39, 56, 41), 3)
((67, 6, 51), 3)
((23, 60, 42), 3)
((38, 66, 49), 3)
((16, 43, 18), 3)
((34, 1, 18), 3)
((62, 26, 43), 3)
((23, 28, 25), 3)
((71, 26, 39), 3)
((43, 55, 41), 3)
((5, 51, 36), 3)
((4, 48, 28), 3)
((5, 42, 30), 3)
((22, 43, 14), 3)
((41, 42, 3), 3)
((56, 74, 67), 3)
((24, 45, 26), 3)
((39, 65, 47), 3)
((31, 64, 20), 3)
((11, 66, 50), 3)
((31, 45, 27), 3)
((53, 24, 26), 3)
((10, 33, 30), 3)
((30, 26, 22), 3)
((68, 30, 45), 3)
((1, 44, 36), 3)
((39, 37, 17), 3)
((45, 22, 23), 3)
((59, 9, 41), 3)
((20, 53, 36), 3)
((52, 29, 28), 3)
((18, 8, 10), 3)
((8, 47, 34), 3)
((70, 16, 52), 3)
((39, 61, 15), 3)
((43, 52, 38), 3)
((0, 47, 37), 3)
((4, 11, 18), 3)
((64, 18, 35), 3)
((20, 37, 16), 3)
((42, 69, 55), 3)
((66, 25, 46), 3)
((62, 33, 34), 3)
((19, 15, 36), 3)
((38, 47, 33), 3)
((35, 36, 9), 3)
((51, 24, 29), 3)
((12, 29, 31), 3)
((28, 23, 8), 3)
((67, 27, 39), 3)
((27, 52, 4), 3)
((69, 16, 42), 3)
((11, 13, 12), 3)
((8, 4, 20), 3)
((63, 22, 33), 3)
((70, 31, 39), 3)
((5, 48, 27), 3)
((2, 4, 24), 3)
((58, 22, 40), 3)
((69, 16, 51), 3)
((54, 22, 26), 3)
((53, 27, 34), 3)
((65, 4, 48), 3)
((1, 12, 49), 3)
((44, 32, 27), 3)
((62, 17, 38), 3)
((44, 53, 9), 3)
((66, 4, 49), 3)
((62, 52, 53), 3)
((1, 1, 27), 3)
((55, 1, 46), 3)
((13, 24, 32), 3)
((52, 24, 33), 3)
((18, 54, 35), 3)
((9, 7, 50), 3)
((24, 27, 23), 3)
((61, 12, 39), 3)
((58, 22, 37), 3)
((58, 21, 40), 3)
((67, 22, 49), 3)
((52, 24, 24), 3)
((17, 51, 34), 3)
((4, 41, 31), 3)
((16, 19, 35), 3)
((53, 30, 33), 3)
((29, 55, 37), 3)
((54, 65, 28), 3)
((60, 15, 36), 3)
((47, 24, 29), 3)
((21, 35, 20), 3)
((1, 44, 30), 3)
((17, 21, 1), 3)
((64, 15, 46), 3)
((7, 13, 14), 3)
((36, 22, 24), 3)
((51, 29, 31), 3)
((34, 12, 8), 3)
((29, 17, 4), 3)
((30, 70, 27), 3)
((12, 59, 44), 3)
((7, 55, 42), 3)
((65, 66, 36), 3)
((5, 61, 26), 3)
((4, 25, 27), 3)
((69, 10, 54), 3)
((44, 69, 23), 3)
((3, 66, 53), 3)
((38, 33, 21), 3)
((70, 10, 47), 3)
((39, 5, 19), 3)
((51, 29, 22), 3)
((33, 9, 11), 3)
((63, 74, 39), 3)
((70, 32, 54), 3)
((23, 42, 13), 3)
((25, 8, 9), 3)
((47, 48, 39), 3)
((32, 50, 32), 3)
((2, 52, 40), 3)
((13, 5, 16), 3)
((7, 29, 25), 3)
((60, 47, 48), 3)
((53, 33, 30), 3)
((50, 34, 21), 3)
((25, 56, 37), 3)
((34, 70, 52), 3)
((6, 48, 36), 3)
((22, 14, 3), 3)
((19, 59, 42), 3)
((15, 56, 40), 3)
((18, 68, 50), 3)
((24, 11, 14), 3)
((44, 69, 57), 3)
((55, 4, 44), 3)
((22, 21, 31), 3)
((61, 25, 29), 3)
((12, 6, 19), 3)
((38, 58, 11), 3)
((35, 57, 13), 3)
((52, 34, 25), 3)
((45, 32, 14), 3)
((63, 41, 36), 3)
((0, 24, 43), 3)
((24, 11, 7), 3)
((66, 52, 56), 3)
((1, 6, 22), 3)
((2, 19, 44), 3)
((29, 49, 30), 3)
((29, 12, 6), 3)
((26, 13, 11), 3)
((29, 36, 14), 3)
((70, 10, 52), 3)
((46, 23, 24), 3)
((45, 27, 20), 3)
((8, 55, 40), 3)
((38, 36, 24), 3)
((3, 59, 46), 3)
((25, 59, 40), 3)
((12, 33, 28), 3)
((14, 15, 7), 3)
((37, 15, 8), 3)
((34, 53, 9), 3)
((52, 27, 21), 3)
((33, 35, 11), 3)
((23, 48, 28), 3)
((66, 30, 43), 3)
((19, 67, 50), 3)
((8, 20, 40), 3)
((24, 40, 20), 3)
((16, 66, 47), 3)
((2, 3, 56), 3)
((66, 19, 35), 3)
((61, 54, 55), 3)
((52, 66, 56), 3)
((34, 4, 42), 3)
((68, 4, 50), 3)
((59, 42, 31), 3)
((38, 52, 39), 3)
((23, 17, 33), 3)
((1, 33, 32), 3)
((41, 28, 22), 3)
((7, 61, 38), 3)
((10, 11, 44), 3)
((14, 40, 24), 3)
((59, 48, 48), 3)
((29, 49, 3), 3)
((9, 9, 15), 3)
((71, 32, 40), 3)
((29, 36, 21), 3)
((8, 23, 9), 3)
((57, 19, 33), 3)
((14, 47, 32), 3)
((38, 2, 18), 3)
((19, 22, 2), 3)
((6, 12, 48), 3)
((40, 31, 23), 3)
((34, 37, 11), 3)
((16, 9, 14), 3)
((55, 18, 32), 3)
((56, 38, 31), 3)
((20, 5, 14), 3)
((33, 14, 31), 3)
((8, 10, 14), 3)
((27, 7, 41), 3)
((23, 39, 21), 3)
((61, 35, 36), 3)
((42, 4, 21), 3)
((19, 37, 17), 3)
((36, 42, 4), 3)
((33, 35, 20), 3)
((36, 63, 16), 3)
((54, 21, 33), 3)
((46, 26, 28), 3)
((46, 4, 41), 3)
((46, 57, 13), 3)
((49, 24, 30), 3)
((22, 16, 9), 3)
((22, 32, 20), 3)
((55, 34, 39), 3)
((14, 18, 5), 3)
((24, 65, 46), 3)
((59, 32, 30), 3)
((46, 60, 47), 3)
((7, 72, 56), 3)
((10, 66, 50), 3)
((56, 57, 51), 3)
((67, 20, 43), 3)
((4, 20, 41), 3)
((39, 3, 20), 3)
((18, 47, 31), 3)
((44, 33, 28), 3)
((29, 66, 46), 3)
((66, 3, 51), 3)
((35, 10, 13), 3)
((33, 16, 29), 3)
((34, 48, 6), 3)
((23, 70, 51), 3)
((31, 59, 40), 3)
((11, 52, 37), 3)
((29, 60, 17), 3)
((32, 51, 35), 3)
((28, 63, 41), 3)
((2, 14, 48), 3)
((20, 59, 42), 3)
((41, 28, 25), 3)
((56, 16, 35), 3)
((15, 40, 20), 3)
((61, 9, 41), 3)
((27, 33, 14), 3)
((23, 61, 43), 3)
((14, 69, 52), 3)
((59, 69, 63), 3)
((47, 59, 17), 3)
((26, 46, 6), 3)
((30, 60, 43), 3)
((7, 14, 45), 3)
((69, 23, 49), 3)
((45, 29, 18), 3)
((39, 22, 22), 3)
((54, 70, 59), 3)
((55, 69, 60), 3)
((54, 24, 25), 3)
((54, 44, 26), 3)
((2, 22, 43), 3)
((30, 35, 17), 3)
((71, 11, 45), 3)
((60, 10, 40), 3)
((68, 2, 53), 3)
((29, 27, 22), 3)
((46, 60, 16), 3)
((7, 30, 25), 3)
((33, 9, 14), 3)
((22, 23, 26), 3)
((8, 61, 47), 3)
((25, 18, 3), 3)
((45, 29, 29), 3)
((20, 59, 41), 3)
((3, 43, 34), 3)
((11, 41, 25), 3)
((27, 56, 34), 3)
((6, 41, 29), 3)
((70, 9, 53), 3)
((20, 14, 9), 3)
((22, 39, 16), 3)
((67, 17, 47), 3)
((48, 39, 34), 3)
((57, 60, 26), 3)
((54, 21, 28), 3)
((57, 32, 27), 3)
((52, 22, 27), 3)
((30, 6, 12), 3)
((55, 72, 63), 3)
((15, 16, 6), 3)
((61, 16, 45), 3)
((9, 62, 49), 3)
((49, 73, 61), 3)
((24, 46, 28), 3)
((67, 17, 38), 3)
((63, 9, 42), 3)
((63, 42, 35), 3)
((25, 56, 36), 3)
((19, 0, 19), 3)
((27, 71, 53), 3)
((67, 7, 38), 3)
((33, 73, 28), 3)
((44, 41, 32), 3)
((60, 19, 42), 3)
((48, 20, 30), 3)
((71, 24, 40), 3)
((67, 2, 51), 3)
((23, 17, 6), 3)
((52, 55, 21), 3)
((62, 61, 31), 3)
((21, 40, 22), 3)
((38, 20, 7), 3)
((19, 44, 26), 3)
((12, 47, 25), 3)
((58, 15, 27), 3)
((57, 47, 28), 3)
((69, 10, 39), 3)
((26, 18, 2), 3)
((15, 34, 25), 3)
((35, 54, 40), 3)
((0, 59, 40), 3)
((60, 19, 35), 3)
((12, 65, 51), 3)
((18, 2, 49), 3)
((45, 32, 23), 3)
((62, 14, 32), 3)
((16, 28, 30), 3)
((68, 18, 37), 3)
((2, 45, 36), 3)
((67, 34, 43), 3)
((23, 9, 9), 3)
((14, 49, 33), 3)
((24, 19, 9), 3)
((49, 57, 47), 3)
((41, 33, 13), 3)
((36, 37, 8), 3)
((42, 64, 18), 3)
((9, 32, 23), 3)
((52, 72, 29), 3)
((45, 58, 46), 3)
((46, 67, 53), 3)
((2, 0, 25), 3)
((18, 39, 20), 3)
((61, 0, 36), 3)
((40, 66, 50), 3)
((64, 33, 39), 3)
((67, 12, 50), 3)
((58, 25, 33), 3)
((49, 27, 21), 3)
((0, 69, 34), 3)
((12, 70, 54), 3)
((24, 59, 38), 3)
((18, 57, 38), 3)
((64, 30, 42), 3)
((32, 64, 47), 3)
((23, 9, 14), 3)
((33, 43, 27), 3)
((43, 59, 16), 3)
((43, 28, 25), 3)
((66, 62, 62), 3)
((18, 58, 13), 3)
((66, 53, 34), 3)
((27, 2, 15), 3)
((21, 53, 34), 3)
((17, 12, 41), 3)
((50, 43, 22), 3)
((14, 63, 45), 3)
((8, 35, 29), 3)
((9, 69, 54), 3)
((9, 51, 39), 3)
((66, 8, 46), 3)
((37, 51, 35), 3)
((69, 20, 51), 3)
((58, 9, 42), 3)
((71, 1, 54), 3)
((17, 28, 29), 3)
((12, 41, 23), 3)
((20, 19, 33), 3)
((68, 23, 48), 3)
((13, 57, 43), 3)
((67, 18, 40), 3)
((40, 50, 10), 3)
((8, 55, 34), 3)
((15, 6, 46), 3)
((6, 35, 28), 3)
((45, 49, 38), 3)
((10, 22, 7), 3)
((69, 14, 45), 3)
((56, 28, 35), 3)
((44, 36, 18), 3)
((51, 3, 28), 3)
((65, 13, 48), 3)
((68, 42, 40), 3)
((43, 17, 13), 3)
((38, 11, 11), 3)
((40, 28, 20), 3)
((56, 15, 40), 3)
((66, 13, 41), 3)
((6, 22, 39), 3)
((69, 11, 52), 3)
((19, 30, 25), 3)
((20, 4, 46), 3)
((71, 4, 53), 3)
((68, 58, 37), 3)
((49, 67, 54), 3)
((21, 23, 9), 3)
((4, 13, 47), 3)
((25, 34, 15), 3)
((30, 53, 34), 3)
((41, 49, 36), 3)
((70, 35, 44), 3)
((31, 34, 15), 3)
((5, 27, 38), 3)
((51, 25, 23), 3)
((29, 21, 12), 3)
((67, 13, 51), 3)
((33, 42, 9), 3)
((67, 53, 35), 3)
((34, 74, 30), 3)
((23, 13, 13), 3)
((34, 63, 46), 3)
((46, 12, 31), 3)
((4, 71, 58), 3)
((59, 43, 46), 3)
((1, 40, 31), 3)
((42, 30, 19), 3)
((13, 72, 53), 3)
((23, 33, 15), 3)
((67, 28, 37), 3)
((64, 11, 47), 3)
((17, 63, 48), 3)
((46, 54, 42), 3)
((53, 2, 30), 3)
((48, 36, 23), 3)
((3, 40, 31), 3)
((7, 59, 45), 3)
((20, 20, 31), 3)
((16, 5, 13), 3)
((56, 34, 33), 3)
((71, 21, 42), 3)
((30, 24, 11), 3)
((69, 65, 39), 3)
((63, 0, 50), 3)
((49, 35, 21), 3)
((5, 49, 36), 3)
((0, 49, 32), 3)
((12, 0, 54), 3)
((67, 8, 48), 3)
((0, 62, 51), 3)
((24, 32, 14), 3)
((38, 64, 48), 3)
((54, 17, 31), 3)
((29, 18, 30), 3)
((49, 35, 28), 3)
((21, 19, 32), 3)
((51, 51, 44), 3)
((51, 74, 62), 3)
((4, 50, 39), 3)
((66, 23, 49), 3)
((59, 60, 29), 3)
((45, 40, 21), 3)
((34, 42, 4), 3)
((5, 43, 31), 3)
((28, 6, 13), 3)
((45, 5, 22), 3)
((32, 40, 23), 3)
((46, 35, 21), 3)
((69, 33, 43), 3)
((22, 41, 24), 3)
((21, 36, 16), 3)
((30, 40, 9), 3)
((39, 29, 19), 3)
((26, 27, 23), 3)
((53, 15, 23), 3)
((11, 69, 51), 3)
((7, 2, 55), 3)
((4, 40, 30), 3)
((69, 27, 51), 3)
((0, 16, 19), 3)
((67, 71, 40), 3)
((62, 7, 45), 3)
((67, 36, 37), 3)
((69, 68, 41), 3)
((17, 65, 46), 3)
((2, 40, 33), 3)
((66, 23, 35), 3)
((19, 17, 35), 3)
((69, 26, 47), 3)
((14, 52, 36), 3)
((66, 22, 34), 3)
((6, 5, 52), 3)
((69, 30, 39), 3)
((16, 8, 44), 3)
((68, 47, 38), 3)
((55, 53, 50), 3)
((15, 74, 55), 3)
((49, 20, 26), 3)
((35, 16, 30), 3)
((41, 56, 41), 3)
((66, 32, 42), 3)
((58, 51, 49), 3)
((13, 9, 46), 3)
((30, 65, 48), 3)
((41, 44, 32), 3)
((67, 22, 44), 3)
((28, 54, 2), 3)
((33, 43, 9), 3)
((4, 11, 50), 3)
((71, 59, 64), 3)
((27, 72, 54), 3)
((59, 28, 40), 3)
((58, 19, 32), 3)
((10, 69, 52), 3)
((37, 45, 4), 3)
((53, 25, 24), 3)
((60, 30, 35), 3)
((22, 74, 56), 3)
((57, 54, 50), 3)
((54, 17, 33), 3)
((10, 47, 32), 3)
((26, 70, 51), 3)
((61, 10, 44), 3)
((21, 33, 20), 3)
((59, 33, 35), 3)
((30, 36, 20), 3)
((25, 66, 47), 3)
((50, 24, 24), 3)
((30, 63, 46), 3)
((67, 24, 50), 3)
((11, 53, 37), 3)
((10, 58, 45), 3)
((37, 48, 33), 3)
((4, 6, 50), 3)
((11, 31, 21), 3)
((40, 65, 19), 3)
((60, 9, 45), 3)
((60, 61, 30), 3)
((38, 48, 3), 3)
((62, 16, 38), 3)
((4, 59, 46), 3)
((55, 37, 27), 3)
((8, 44, 23), 3)
((29, 2, 17), 3)
((54, 35, 29), 3)
((49, 30, 30), 3)
((4, 40, 32), 3)
((42, 24, 22), 3)
((39, 48, 3), 3)
((7, 31, 33), 3)
((70, 8, 50), 3)
((29, 37, 19), 3)
((52, 20, 28), 3)
((70, 38, 41), 3)
((66, 22, 41), 3)
((51, 15, 33), 3)
((56, 21, 28), 3)
((9, 63, 50), 3)
((6, 8, 18), 3)
((61, 49, 52), 3)
((4, 56, 43), 3)
((69, 43, 40), 3)
((44, 27, 18), 3)
((37, 13, 9), 3)
((62, 30, 45), 3)
((12, 21, 6), 3)
((9, 44, 31), 3)
((64, 33, 40), 3)
((62, 71, 66), 3)
((48, 38, 23), 3)
((10, 63, 48), 3)
((24, 42, 13), 3)
((68, 25, 43), 3)
((18, 23, 1), 3)
((40, 47, 33), 3)
((36, 14, 8), 3)
((57, 56, 26), 3)
((54, 66, 57), 3)
((55, 43, 27), 3)
((70, 53, 60), 3)
((50, 21, 32), 3)
((5, 21, 42), 3)
((34, 67, 22), 3)
((3, 62, 50), 3)
((39, 74, 58), 3)
((47, 1, 27), 3)
((70, 64, 66), 3)
((17, 59, 42), 3)
((35, 11, 11), 3)
((18, 71, 54), 3)
((59, 33, 29), 3)
((37, 23, 20), 3)
((69, 56, 61), 3)
((23, 50, 29), 3)
((40, 73, 57), 3)
((58, 74, 66), 3)
((63, 68, 35), 3)
((0, 39, 35), 3)
((43, 67, 21), 3)
((25, 41, 23), 3)
((23, 10, 6), 3)
((7, 68, 53), 3)
((33, 33, 17), 3)
((3, 19, 44), 3)
((63, 30, 46), 3)
((22, 32, 13), 3)
((17, 13, 39), 3)
((24, 42, 22), 3)
((19, 40, 19), 3)
((14, 46, 31), 3)
((35, 60, 15), 3)
((31, 37, 11), 3)
((58, 41, 30), 3)
((68, 38, 39), 3)
((70, 24, 45), 3)
((47, 31, 29), 3)
((28, 12, 6), 3)
((14, 26, 17), 3)
((0, 68, 56), 3)
((70, 23, 49), 3)
((18, 10, 42), 3)
((59, 18, 32), 3)
((2, 71, 57), 3)
((38, 1, 23), 3)
((12, 3, 18), 3)
((69, 21, 44), 3)
((28, 74, 31), 3)
((32, 16, 31), 3)
((12, 19, 38), 3)
